title,imdb_link,credits_count,snl_alums,cast_count
Moving Pictures Live!,https://www.imdb.com/title/tt1552185/,1,['Chris Rock'],1
Cartelera,https://www.imdb.com/title/tt0447736/,1,['Chris Rock'],1
N.W.A.: The World's Most Dangerous Group,https://www.imdb.com/title/tt1327746/,1,['Chris Rock'],1
TV One on One,https://www.imdb.com/title/tt0493382/,1,['Chris Rock'],1
DP/30: Conversations About Movies,https://www.imdb.com/title/tt2386723/,1,['Chris Rock'],1
"TNA Wrestling: The History of TNA, Year 1",https://www.imdb.com/title/tt1151407/,1,['Chris Rock'],1
Black Men: The Truth,https://www.imdb.com/title/tt1077366/,1,['Chris Rock'],1
Jerry Seinfeld: The Comedian Award,https://www.imdb.com/title/tt0981299/,1,['Chris Rock'],1
Building a Dream: The Oprah Winfrey Leadership Academy,https://www.imdb.com/title/tt0960738/,1,['Chris Rock'],1
The Work of Director Mark Romanek,https://www.imdb.com/title/tt0420323/,1,['Chris Rock'],1
Shelter from the Storm: A Concert for the Gulf Coast,https://www.imdb.com/title/tt0764273/,1,['Chris Rock'],1
Hyppönen Enbuske Experience,https://www.imdb.com/title/tt0355095/,1,['Chris Rock'],1
The N Word,https://www.imdb.com/title/tt0417003/,1,['Chris Rock'],1
The Sound of 'A.I.',https://www.imdb.com/title/tt0371243/,1,['Chris Rock'],1
NWA: Total Nonstop Action,https://www.imdb.com/title/tt0326697/,1,['Chris Rock'],1
Judge Not: In Defense of Dogma,https://www.imdb.com/title/tt0362790/,1,['Chris Rock'],1
The 52nd Annual Primetime Emmy Awards,https://www.imdb.com/title/tt0280384/,1,['Chris Rock'],1
Sugar Shane Mosley After Party,https://www.imdb.com/title/tt5104250/,1,['Chris Rock'],1
American Fashion Awards,https://www.imdb.com/title/tt0465381/,1,['Chris Rock'],1
The 71st Annual Academy Awards,https://www.imdb.com/title/tt0266221/,1,['Chris Rock'],1
The 19th Annual CableACE Awards,https://www.imdb.com/title/tt1869698/,1,['Chris Rock'],1
Stanley T in Da House,https://www.imdb.com/title/tt5978326/,1,['Chris Rock'],1
Who Is Chris Rock?,https://www.imdb.com/title/tt0373452/,1,['Chris Rock'],1
Fly Me to the Moon 3D,https://www.imdb.com/title/tt0486321/,1,['Charles Rocket'],1
Shade,https://www.imdb.com/title/tt0323939/,1,['Charles Rocket'],1
Age of Mythology,https://www.imdb.com/title/tt0413663/,1,['Charles Rocket'],1
Star Wars: Starfighter,https://www.imdb.com/title/tt0278059/,1,['Charles Rocket'],1
"Tex, the Passive-Aggressive Gunslinger",https://www.imdb.com/title/tt0262823/,1,['Charles Rocket'],1
Batman Beyond,https://www.imdb.com/title/tt0147746/,1,['Charles Rocket'],1
Descent 3,https://www.imdb.com/title/tt0166568/,1,['Charles Rocket'],1
Men in Black: The Series,https://www.imdb.com/title/tt0127385/,1,['Charles Rocket'],1
MGM Sing-Alongs: Being Happy,https://www.imdb.com/title/tt1197520/,1,['Charles Rocket'],1
MGM Sing-Alongs: Having Fun,https://www.imdb.com/title/tt1197522/,1,['Charles Rocket'],1
The Home Court,https://www.imdb.com/title/tt0112005/,1,['Charles Rocket'],1
Charlie's Ghost Story,https://www.imdb.com/title/tt0109400/,1,['Charles Rocket'],1
Dumb and Dumber,https://www.imdb.com/title/tt0109686/,1,['Charles Rocket'],1
Hocus Pocus,https://www.imdb.com/title/tt0107120/,1,['Charles Rocket'],1
Tequila and Bonetti,https://www.imdb.com/title/tt0103564/,1,['Charles Rocket'],1
Roger McGuinn Feat. Tom Petty: King of the Hill,https://www.imdb.com/title/tt7525288/,1,['Charles Rocket'],1
Doctor Doctor,https://www.imdb.com/title/tt0096566/,1,['Charles Rocket'],1
Tom Petty: Yer So Bad,https://www.imdb.com/title/tt7532950/,1,['Charles Rocket'],1
Honeymoon Academy,https://www.imdb.com/title/tt0099790/,1,['Charles Rocket'],1
Down Twisted,https://www.imdb.com/title/tt0092922/,1,['Charles Rocket'],1
If Tomorrow Comes,https://www.imdb.com/title/tt0090455/,1,['Charles Rocket'],1
Hardcastle and McCormick,https://www.imdb.com/title/tt0085029/,1,['Charles Rocket'],1
Fraternity Vacation,https://www.imdb.com/title/tt0089167/,1,['Charles Rocket'],1
Hawaiian Heat,https://www.imdb.com/title/tt0086724/,1,['Charles Rocket'],1
Still Dumb After All These Years,https://www.imdb.com/title/tt0791339/,1,['Charles Rocket'],1
Yu-Gi-Oh!: The Movie - Pyramid of Light,https://www.imdb.com/title/tt0403703/,1,['Charles Rocket'],1
Bleach,https://www.imdb.com/title/tt0338792/,1,['Charles Rocket'],1
New Suit,https://www.imdb.com/title/tt0290249/,1,['Charles Rocket'],1
Star Wars: Jedi Starfighter,https://www.imdb.com/title/tt0316673/,1,['Charles Rocket'],1
Star Patrol!,https://www.imdb.com/title/tt0244820/,1,['Charles Rocket'],1
Steel Angel Kurumi,https://www.imdb.com/title/tt0247877/,1,['Charles Rocket'],1
Dry Martini,https://www.imdb.com/title/tt0187822/,1,['Charles Rocket'],1
MGM Sing-Alongs: Searching for Your Dreams,https://www.imdb.com/title/tt1197523/,1,['Charles Rocket'],1
Valley Girls,https://www.imdb.com/title/tt12057772/,1,['Charles Rocket'],1
Picket Fences,https://www.imdb.com/title/tt0103512/,1,['Charles Rocket'],1
Tom and Huck,https://www.imdb.com/title/tt0112302/,1,['Charles Rocket'],1
Steal Big Steal Little,https://www.imdb.com/title/tt0114536/,1,['Charles Rocket'],1
The Steel Collar Man,https://www.imdb.com/title/tt0326214/,1,['Charles Rocket'],1
California Girls,https://www.imdb.com/title/tt0088875/,1,['Charles Rocket'],1
The Investigators,https://www.imdb.com/title/tt1976909/,1,['Charles Rocket'],1
The Outlaws,https://www.imdb.com/title/tt0087862/,1,['Charles Rocket'],1
TV Party,https://www.imdb.com/title/tt0448143/,1,['Charles Rocket'],1
Born Dead,https://www.imdb.com/title/tt3376332/,1,['Tony Rosato'],1
Sicilian Vampire,https://www.imdb.com/title/tt4693464/,1,['Tony Rosato'],1
No Deposit,https://www.imdb.com/title/tt4456982/,1,['Tony Rosato'],1
The Christmas Switch,https://www.imdb.com/title/tt3786326/,1,['Tony Rosato'],1
It Was You Charlie,https://www.imdb.com/title/tt2912522/,1,['Tony Rosato'],1
Real Gangsters,https://www.imdb.com/title/tt2865074/,1,['Tony Rosato'],1
Monster by Mistake,https://www.imdb.com/title/tt0223753/,1,['Tony Rosato'],1
Mafia Doctor,https://www.imdb.com/title/tt0345605/,1,['Tony Rosato'],1
Pelswick,https://www.imdb.com/title/tt0262981/,1,['Tony Rosato'],1
You Belong to Me,https://www.imdb.com/title/tt0302056/,1,['Tony Rosato'],1
The Accuser,https://www.imdb.com/title/tt0243686/,1,['Tony Rosato'],1
Hollywood Off-Ramp,https://www.imdb.com/title/tt0222568/,1,['Tony Rosato'],1
Due South,https://www.imdb.com/title/tt0108756/,1,['Tony Rosato'],1
The Great Defender,https://www.imdb.com/title/tt0111991/,1,['Tony Rosato'],1
Sugartime,https://www.imdb.com/title/tt0117777/,1,['Tony Rosato'],1
Rent-a-Kid,https://www.imdb.com/title/tt0114268/,1,['Tony Rosato'],1
Lonesome Dove: The Series,https://www.imdb.com/title/tt0108839/,1,['Tony Rosato'],1
Separate Vacations,https://www.imdb.com/title/tt0091923/,1,['Tony Rosato'],1
Shellgame,https://www.imdb.com/title/tt0090010/,1,['Tony Rosato'],1
Utilities,https://www.imdb.com/title/tt0083266/,1,['Tony Rosato'],1
Improper Channels,https://www.imdb.com/title/tt0082552/,1,['Tony Rosato'],1
Hog Wild,https://www.imdb.com/title/tt0080880/,1,['Tony Rosato'],1
The Being Frank Show,https://www.imdb.com/title/tt1821229/,1,['Tony Rosato'],1
Roller Revolution,https://www.imdb.com/title/tt1683482/,1,['Tony Rosato'],1
The Red Maple Leaf,https://www.imdb.com/title/tt5537140/,1,['Tony Rosato'],1
Idiot Parade,https://www.imdb.com/title/tt4978454/,1,['Tony Rosato'],1
La Trattoria Sitcom,https://www.imdb.com/title/tt4457038/,1,['Tony Rosato'],1
The Big Fat Stone,https://www.imdb.com/title/tt3618822/,1,['Tony Rosato'],1
We Are Not Here,https://www.imdb.com/title/tt2949604/,1,['Tony Rosato'],1
Relic Hunter,https://www.imdb.com/title/tt0207919/,1,['Tony Rosato'],1
Mythic Warriors: Guardians of the Legend,https://www.imdb.com/title/tt0229149/,1,['Tony Rosato'],1
Coming Unglued,https://www.imdb.com/title/tt0195605/,1,['Tony Rosato'],1
In the Doghouse,https://www.imdb.com/title/tt0196631/,1,['Tony Rosato'],1
The Busy World of Richard Scarry,https://www.imdb.com/title/tt0179558/,1,['Tony Rosato'],1
The Haunting of Lisa,https://www.imdb.com/title/tt0113272/,1,['Tony Rosato'],1
Kissinger and Nixon,https://www.imdb.com/title/tt0113554/,1,['Tony Rosato'],1
The Conspiracy of Fear,https://www.imdb.com/title/tt0115939/,1,['Tony Rosato'],1
Highlander,https://www.imdb.com/title/tt0103442/,1,['Tony Rosato'],1
RoboCop,https://www.imdb.com/title/tt0108909/,1,['Tony Rosato'],1
The Good Fight,https://www.imdb.com/title/tt0104359/,1,['Tony Rosato'],1
Mystery Date,https://www.imdb.com/title/tt0102500/,1,['Tony Rosato'],1
The Adventures of Super Mario Bros. 3,https://www.imdb.com/title/tt0098762/,1,['Tony Rosato'],1
In Defense of a Married Man,https://www.imdb.com/title/tt0099396/,1,['Tony Rosato'],1
Brown Bread Sandwiches,https://www.imdb.com/title/tt0097448/,1,['Tony Rosato'],1
Night Heat,https://www.imdb.com/title/tt0088582/,1,['Tony Rosato'],1
City of Shadows,https://www.imdb.com/title/tt0090847/,1,['Tony Rosato'],1
Sadie and Son,https://www.imdb.com/title/tt0093904/,1,['Tony Rosato'],1
Hands of a Stranger,https://www.imdb.com/title/tt0093141/,1,['Tony Rosato'],1
Hangin' In,https://www.imdb.com/title/tt0335674/,1,['Tony Rosato'],1
Amanda's,https://www.imdb.com/title/tt0084973/,1,['Tony Rosato'],1
Nothing Personal,https://www.imdb.com/title/tt0081246/,1,['Tony Rosato'],1
The Silent Partner,https://www.imdb.com/title/tt0078269/,1,['Tony Rosato'],1
The 2nd Annual Canadian Comedy Awards,https://www.imdb.com/title/tt0423787/,1,['Tony Rosato'],1
The Big Leap,https://www.imdb.com/title/tt11815758/,1,['Jon Rudnitsky'],1
Champions,https://www.imdb.com/title/tt6470396/,1,['Jon Rudnitsky'],1
Relatively Happy,https://www.imdb.com/title/tt6477082/,1,['Jon Rudnitsky'],1
Red Oaks,https://www.imdb.com/title/tt3973820/,1,['Jon Rudnitsky'],1
Better Briefs,https://www.imdb.com/title/tt7133062/,1,['Jon Rudnitsky'],1
Clint Howard Reboots Pippi Longstocking with Milla Jovovich and Fred Willard,https://www.imdb.com/title/tt4956180/,1,['Jon Rudnitsky'],1
Two-Bit Waltz,https://www.imdb.com/title/tt2570224/,1,['Jon Rudnitsky'],1
The Jewish Hunger Games,https://www.imdb.com/title/tt3433136/,2,['Jon Rudnitsky'],1
Christmas Magic,https://www.imdb.com/title/tt11909954/,1,['Jon Rudnitsky'],1
All My Life,https://www.imdb.com/title/tt8305852/,1,['Jon Rudnitsky'],1
Catch-22,https://www.imdb.com/title/tt5056196/,1,['Jon Rudnitsky'],1
Set It Up,https://www.imdb.com/title/tt5304992/,1,['Jon Rudnitsky'],1
"Summer Days, Summer Nights",https://www.imdb.com/title/tt7026270/,1,['Jon Rudnitsky'],1
Home Again,https://www.imdb.com/title/tt5719700/,1,['Jon Rudnitsky'],1
Patchwork,https://www.imdb.com/title/tt4929720/,1,['Jon Rudnitsky'],1
The Great American Comedy Tour,https://www.imdb.com/title/tt3904006/,1,['Jon Rudnitsky'],1
Legends of the Hidden Temple: The Movie,https://www.imdb.com/title/tt4896738/,1,['Jon Rudnitsky'],1
JewDate,https://www.imdb.com/title/tt2992166/,1,['Jon Rudnitsky'],1
A Made Man,https://www.imdb.com/title/tt1848766/,1,['Jon Rudnitsky'],1
Running Lines with Lenoci,https://www.imdb.com/title/tt4339120/,1,['Jon Rudnitsky'],1
Untitled Alan Yang/Matt Hubbard/Apple TV+ Project,https://www.imdb.com/title/tt14271498/,1,['Maya Rudolph'],1
The Happytime Murders,https://www.imdb.com/title/tt1308728/,1,['Maya Rudolph'],1
My Entire High School Sinking Into the Sea,https://www.imdb.com/title/tt5538568/,1,['Maya Rudolph'],1
Sr. Pig,https://www.imdb.com/title/tt2722504/,1,['Maya Rudolph'],1
Inherent Vice,https://www.imdb.com/title/tt1791528/,1,['Maya Rudolph'],1
The Nut Job,https://www.imdb.com/title/tt1821658/,1,['Maya Rudolph'],1
The Way Way Back,https://www.imdb.com/title/tt1727388/,1,['Maya Rudolph'],1
Friends with Kids,https://www.imdb.com/title/tt1720616/,1,['Maya Rudolph'],1
The Lonely Island Feat. Justin Timberlake: Dick in a Box,https://www.imdb.com/title/tt8144766/,2,"['Maya Rudolph', 'Andy Samberg']",2
A Prairie Home Companion,https://www.imdb.com/title/tt0420087/,1,['Maya Rudolph'],1
Duets,https://www.imdb.com/title/tt0134630/,1,['Maya Rudolph'],1
Chuck & Buck,https://www.imdb.com/title/tt0200530/,1,['Maya Rudolph'],1
Gattaca,https://www.imdb.com/title/tt0119177/,1,['Maya Rudolph'],1
Poker Face,https://www.imdb.com/title/tt14269590/,1,['Maya Rudolph'],1
Eater's Guide to the World,https://www.imdb.com/title/tt10276462/,1,['Maya Rudolph'],1
Momsplaining with Kristen Bell,https://www.imdb.com/title/tt8712618/,1,['Maya Rudolph'],1
Nailed It! Holiday!,https://www.imdb.com/title/tt8760264/,1,['Maya Rudolph'],1
Stevie Wonder Songs in the Key of Life an All Star Grammy Salute,https://www.imdb.com/title/tt4454104/,1,['Maya Rudolph'],1
We the Economy: 20 Short Films You Can't Afford to Miss,https://www.imdb.com/title/tt4104086/,1,['Maya Rudolph'],1
17th Annual Critics' Choice Movie Awards,https://www.imdb.com/title/tt2184093/,1,['Maya Rudolph'],1
2011 Primetime Creative Arts Emmy Awards,https://www.imdb.com/title/tt2060474/,1,['Maya Rudolph'],1
2011 New Now Next Awards,https://www.imdb.com/title/tt1889359/,1,['Maya Rudolph'],1
The Black List: Volume Two,https://www.imdb.com/title/tt1375297/,1,['Maya Rudolph'],1
A Prairie Home Companion: Exclusive Sneak Peek,https://www.imdb.com/title/tt0928165/,1,['Maya Rudolph'],1
A Prairie Home Companion: Onstage at the Fitzgerald - A Music Companion,https://www.imdb.com/title/tt14877046/,1,['Maya Rudolph'],1
Disenchanted,https://www.imdb.com/title/tt1596342/,1,['Maya Rudolph'],1
Luca,https://www.imdb.com/title/tt12801262/,1,['Maya Rudolph'],1
Vader Immortal: A Star Wars VR Series - Episode III,https://www.imdb.com/title/tt11323604/,1,['Maya Rudolph'],1
Thirsty,https://www.imdb.com/title/tt10055160/,1,['Maya Rudolph'],1
The Unauthorized Bash Brothers Experience,https://www.imdb.com/title/tt10376068/,2,"['Maya Rudolph', 'Andy Samberg']",2
Tour de Pharmacy,https://www.imdb.com/title/tt5886510/,3,"['Maya Rudolph', 'Andy Samberg']",2
We Don't Belong Here,https://www.imdb.com/title/tt3731580/,2,"['Maya Rudolph', 'Molly Shannon']",2
The Grinder,https://www.imdb.com/title/tt4481322/,1,['Maya Rudolph'],1
Strange Magic,https://www.imdb.com/title/tt4191054/,1,['Maya Rudolph'],1
Away We Go,https://www.imdb.com/title/tt1176740/,1,['Maya Rudolph'],1
Idiocracy,https://www.imdb.com/title/tt0387808/,1,['Maya Rudolph'],1
Duplex,https://www.imdb.com/title/tt0266489/,1,['Maya Rudolph'],1
True Love,https://www.imdb.com/title/tt0335495/,1,['Maya Rudolph'],1
A Glance Away,https://www.imdb.com/title/tt0452018/,1,['Maya Rudolph'],1
The Devil's Child,https://www.imdb.com/title/tt0123036/,1,['Maya Rudolph'],1
The 2020 Primetime Creative Arts Emmy Awards,https://www.imdb.com/title/tt13135398/,1,['Maya Rudolph'],1
Centerpiece,https://www.imdb.com/title/tt10738524/,1,['Maya Rudolph'],1
2019 FOX Fall Preview,https://www.imdb.com/title/tt10950830/,1,['Maya Rudolph'],1
The 38th Annual People's Choice Awards,https://www.imdb.com/title/tt2179173/,3,"['Adam Sandler', 'Maya Rudolph', 'Rob Schneider']",3
Prince! Behind the Symbol,https://www.imdb.com/title/tt1915591/,1,['Maya Rudolph'],1
The Making of 'Away We Go',https://www.imdb.com/title/tt1836186/,1,['Maya Rudolph'],1
A Prairie Home Companion: Come Play with Us - A Feature Companion,https://www.imdb.com/title/tt14876936/,1,['Maya Rudolph'],1
VH1/Vogue Fashion Awards,https://www.imdb.com/title/tt0796371/,1,['Maya Rudolph'],1
Chip 'n' Dale: Rescue Rangers,https://www.imdb.com/title/tt3513500/,1,['Andy Samberg'],1
Hotel Transylvania: Transformania,https://www.imdb.com/title/tt9848626/,2,"['Molly Shannon', 'Andy Samberg']",2
Palm Springs,https://www.imdb.com/title/tt9484998/,2,['Andy Samberg'],1
Hotel Transylvania 3: Summer Vacation,https://www.imdb.com/title/tt5220122/,3,"['Adam Sandler', 'Molly Shannon', 'Andy Samberg']",3
Puppy!: A Hotel Transylvania Short,https://www.imdb.com/title/tt6450752/,2,"['Adam Sandler', 'Andy Samberg']",2
Storks,https://www.imdb.com/title/tt4624424/,1,['Andy Samberg'],1
Party Over Here,https://www.imdb.com/title/tt5459976/,2,['Andy Samberg'],1
Cuckoo,https://www.imdb.com/title/tt2222352/,1,['Andy Samberg'],1
Celeste & Jesse Forever,https://www.imdb.com/title/tt1405365/,1,['Andy Samberg'],1
The Lonely Island Feat. Michael Bolton: Jack Sparrow,https://www.imdb.com/title/tt6852364/,1,['Andy Samberg'],1
What's Your Number?,https://www.imdb.com/title/tt0770703/,1,['Andy Samberg'],1
The Lonely Island Feat. Lady Gaga & Justin Timberlake: 3-Way (the Golden Rule),https://www.imdb.com/title/tt3558380/,1,['Andy Samberg'],1
The Lonely Island Feat. Rihanna: Shy Ronnie 2 - Ronnie & Clyde,https://www.imdb.com/title/tt6757182/,1,['Andy Samberg'],1
The Lonely Island Feat. Rihanna: Shy Ronnie,https://www.imdb.com/title/tt6757202/,1,['Andy Samberg'],1
The Lonely Island Feat. Justin Timberlake: Motherlover,https://www.imdb.com/title/tt6852250/,1,['Andy Samberg'],1
The Lonely Island: We Like Sportz,https://www.imdb.com/title/tt6852184/,2,['Andy Samberg'],1
The Lonely Island: Hero Song,https://www.imdb.com/title/tt8144830/,1,['Andy Samberg'],1
Awesometown,https://www.imdb.com/title/tt0887871/,4,['Andy Samberg'],1
B.P.D.,https://www.imdb.com/title/tt2388914/,3,['Andy Samberg'],1
The 'Bu,https://www.imdb.com/title/tt2369836/,4,['Andy Samberg'],1
Ignition Buzz TV Countdown,https://www.imdb.com/title/tt2382112/,3,['Andy Samberg'],1
Monkey Versus Robot,https://www.imdb.com/title/tt0223752/,1,['Andy Samberg'],1
My Pants,https://www.imdb.com/title/tt2388934/,1,['Andy Samberg'],1
Channel 101,https://www.imdb.com/title/tt0884791/,3,['Andy Samberg'],1
The Lonely Island: Just 2 Guyz,https://www.imdb.com/title/tt2389014/,2,['Andy Samberg'],1
Stork Patrol,https://www.imdb.com/title/tt2390136/,1,['Andy Samberg'],1
Ka-Blamo!,https://www.imdb.com/title/tt2389088/,1,['Andy Samberg'],1
The Lonely Island Feat. T-Pain: I'm on a Boat,https://www.imdb.com/title/tt4685014/,3,['Andy Samberg'],1
G-Phoria 2004,https://www.imdb.com/title/tt0422298/,2,['Andy Samberg'],1
Football Town,https://www.imdb.com/title/tt2389024/,2,['Andy Samberg'],1
Regarding Ardy,https://www.imdb.com/title/tt1189005/,4,['Andy Samberg'],1
White Power,https://www.imdb.com/title/tt1189007/,4,['Andy Samberg'],1
The Backseatsman,https://www.imdb.com/title/tt2388962/,3,['Andy Samberg'],1
The Project,https://www.imdb.com/title/tt6561748/,1,['Andy Samberg'],1
BuzzFeed Celeb,https://www.imdb.com/title/tt9793886/,1,['Andy Samberg'],1
Frames,https://www.imdb.com/title/tt6313280/,1,['Andy Samberg'],1
The Rooster Teeth Podcast,https://www.imdb.com/title/tt10605424/,1,['Andy Samberg'],1
2016 MTV Movie Awards Pre-Show,https://www.imdb.com/title/tt5642744/,1,['Andy Samberg'],1
Primetime Emmys Backstage Live!,https://www.imdb.com/title/tt5498972/,1,['Andy Samberg'],1
The Hollywood Reporter Roundtables,https://www.imdb.com/title/tt3281320/,1,['Andy Samberg'],1
Celeste & Jesse Forever: On the Red Carpet - Premiere and Q&A,https://www.imdb.com/title/tt4860834/,1,['Andy Samberg'],1
Fox Fall Preview,https://www.imdb.com/title/tt3472860/,1,['Andy Samberg'],1
The Big Live Comedy Show,https://www.imdb.com/title/tt2953378/,1,['Andy Samberg'],1
Tegan and Sara's Heartthrob: The Interviews,https://www.imdb.com/title/tt2705350/,1,['Andy Samberg'],1
Over/Under,https://www.imdb.com/title/tt7685874/,1,['Andy Samberg'],1
The Michael Showalter Showalter,https://www.imdb.com/title/tt1444190/,1,['Andy Samberg'],1
Scarred,https://www.imdb.com/title/tt0996867/,1,['Andy Samberg'],1
Webnation,https://www.imdb.com/title/tt1019360/,1,['Andy Samberg'],1
Sarah and No Name After Dark,https://www.imdb.com/title/tt1025008/,1,['Andy Samberg'],1
40 Most Awesomely Bad Dirrty Songs... Ever,https://www.imdb.com/title/tt0444719/,1,['Andy Samberg'],1
Tiny Tina's Wonderlands,https://www.imdb.com/title/tt14831458/,1,['Andy Samberg'],1
Major Lazer,https://www.imdb.com/title/tt4612950/,1,['Andy Samberg'],1
Neighbors,https://www.imdb.com/title/tt2004420/,1,['Andy Samberg'],1
The Lonely Island Feat. Nicki Minaj & John Waters: The Creep,https://www.imdb.com/title/tt6852336/,1,['Andy Samberg'],1
Sesame Street: Elmo's Shape Adventure,https://www.imdb.com/title/tt3121910/,1,['Andy Samberg'],1
Friends with Benefits,https://www.imdb.com/title/tt1632708/,1,['Andy Samberg'],1
The Lonely Island Feat. Akon: I Just Had Sex,https://www.imdb.com/title/tt8100846/,1,['Andy Samberg'],1
The Lonely Island: Jizz in My Pants,https://www.imdb.com/title/tt7180146/,1,['Andy Samberg'],1
The Lonely Island: Ras Trent,https://www.imdb.com/title/tt8144862/,1,['Andy Samberg'],1
The Lonely Island: Iran So Far,https://www.imdb.com/title/tt8144804/,1,['Andy Samberg'],1
Nature of the Beast,https://www.imdb.com/title/tt1230557/,1,['Andy Samberg'],1
House of Cosbys,https://www.imdb.com/title/tt2872946/,1,['Andy Samberg'],1
Comedy Central Laughs for Life Telethon 2004,https://www.imdb.com/title/tt0446670/,1,['Andy Samberg'],1
Spy Guys,https://www.imdb.com/title/tt2413684/,1,['Andy Samberg'],1
I Used to Go Here,https://www.imdb.com/title/tt10887902/,1,['Andy Samberg'],1
Channy Awards,https://www.imdb.com/title/tt2887776/,2,['Andy Samberg'],1
2020 Media Access Awards,https://www.imdb.com/title/tt13528502/,1,['Andy Samberg'],1
Kal Penn Approves This Message,https://www.imdb.com/title/tt13108044/,1,['Andy Samberg'],1
The Oscars,https://www.imdb.com/title/tt3674910/,1,['Andy Samberg'],1
Top Chef Duels,https://www.imdb.com/title/tt3778478/,1,['Andy Samberg'],1
Teen Choice Awards 2014,https://www.imdb.com/title/tt3890232/,1,['Andy Samberg'],1
Guys Choice Awards 2013,https://www.imdb.com/title/tt3199440/,1,['Andy Samberg'],1
2012 MTV Video Music Awards,https://www.imdb.com/title/tt2361772/,1,['Andy Samberg'],1
2012 MTV Movie Awards,https://www.imdb.com/title/tt2402919/,1,['Andy Samberg'],1
Take Two with Phineas and Ferb,https://www.imdb.com/title/tt1887491/,1,['Andy Samberg'],1
Saturday Night Live: Just Shorts,https://www.imdb.com/title/tt1537895/,1,['Andy Samberg'],1
2007 Primetime Creative Arts Emmy Awards,https://www.imdb.com/title/tt1120890/,1,['Andy Samberg'],1
Comic-Con 2007 Live,https://www.imdb.com/title/tt1118663/,1,['Andy Samberg'],1
Computerman,https://www.imdb.com/title/tt0435563/,1,['Andy Samberg'],1
MuchOnDemand,https://www.imdb.com/title/tt1181418/,1,['Andy Samberg'],1
Murder Mystery 2,https://www.imdb.com/title/tt15255288/,1,['Adam Sandler'],1
Spaceman,https://www.imdb.com/title/tt11097384/,1,['Adam Sandler'],1
Nature Planet,https://www.imdb.com/title/tt13225678/,1,['Adam Sandler'],1
Goldman v Silverman,https://www.imdb.com/title/tt11620752/,2,['Adam Sandler'],1
Murder Mystery,https://www.imdb.com/title/tt1618434/,2,['Adam Sandler'],1
"Men, Women & Children",https://www.imdb.com/title/tt3179568/,1,['Adam Sandler'],1
Spanglish,https://www.imdb.com/title/tt0371246/,1,['Adam Sandler'],1
Blossoms & Blood,https://www.imdb.com/title/tt0367553/,1,['Adam Sandler'],1
Punch-Drunk Love: Deleted Scenes,https://www.imdb.com/title/tt7359888/,1,['Adam Sandler'],1
A Day with the Meatball,https://www.imdb.com/title/tt0342267/,1,['Adam Sandler'],1
Mr. Deeds,https://www.imdb.com/title/tt0280590/,3,"['Adam Sandler', 'Rob Schneider']",2
Big Daddy,https://www.imdb.com/title/tt0142342/,4,"['Adam Sandler', 'Rob Schneider']",2
Bulletproof,https://www.imdb.com/title/tt0115783/,1,['Adam Sandler'],1
The Dog Police,https://www.imdb.com/title/tt7633938/,1,['Adam Sandler'],1
The Marshall Chronicles,https://www.imdb.com/title/tt0098857/,1,['Adam Sandler'],1
Untitled Animated Adam Sandler Project,https://www.imdb.com/title/tt5755238/,2,['Adam Sandler'],1
Bad Toys II,https://www.imdb.com/title/tt2303898/,1,['Adam Sandler'],1
Breaking In,https://www.imdb.com/title/tt1630574/,1,['Adam Sandler'],1
The Shortcut,https://www.imdb.com/title/tt1243955/,1,['Adam Sandler'],1
Bedtime Stories,https://www.imdb.com/title/tt0960731/,3,"['Adam Sandler', 'Rob Schneider']",2
The Dana & Julia Show,https://www.imdb.com/title/tt0887891/,1,['Adam Sandler'],1
The Hot Chick,https://www.imdb.com/title/tt0302640/,4,"['Adam Sandler', 'Rob Schneider']",2
The Peeper,https://www.imdb.com/title/tt1589509/,3,['Adam Sandler'],1
The Waterboy,https://www.imdb.com/title/tt0120484/,4,"['Adam Sandler', 'Rob Schneider']",2
Finding Sandler,https://www.imdb.com/title/tt1540884/,2,"['Adam Sandler', 'Paul Shaffer']",2
Venture Into Cures,https://www.imdb.com/title/tt15120990/,1,['Adam Sandler'],1
35th Film Independent Spirit Awards,https://www.imdb.com/title/tt11701952/,1,['Adam Sandler'],1
Pardon My Take,https://www.imdb.com/title/tt14887176/,1,['Adam Sandler'],1
Nickelodeon Kids' Choice Awards 2019,https://www.imdb.com/title/tt9848742/,1,['Adam Sandler'],1
The 23rd Annual Critics' Choice Awards,https://www.imdb.com/title/tt7861522/,1,['Adam Sandler'],1
Garage Talks,https://www.imdb.com/title/tt6349064/,1,['Adam Sandler'],1
2007 Rio Las Vegas Celebrity Poker Tournament,https://www.imdb.com/title/tt11237574/,1,['Adam Sandler'],1
MTV Movie Awards Takeover,https://www.imdb.com/title/tt4380568/,1,['Adam Sandler'],1
Caiga quien caiga - CQC,https://www.imdb.com/title/tt0199191/,1,['Adam Sandler'],1
Van der Vorst ziet sterren,https://www.imdb.com/title/tt11457794/,1,['Adam Sandler'],1
Who Is Cenk Uygur?,https://www.imdb.com/title/tt1805515/,1,['Adam Sandler'],1
Sesame Street: The Very Best of Elmo,https://www.imdb.com/title/tt12564516/,1,['Adam Sandler'],1
The Jeffrey Henderson Show,https://www.imdb.com/title/tt2026572/,1,['Adam Sandler'],1
Extreme Makeover: Home Edition,https://www.imdb.com/title/tt0388595/,1,['Adam Sandler'],1
The Teen Choice Awards 2008,https://www.imdb.com/title/tt1275840/,1,['Adam Sandler'],1
